43650.0,44700.0,43600.0,44650.0,22700,2023-05-19,DBD
47000.0,47000.0,46600.0,46600.0,10800,2023-05-19,BWE
4030.0,4070.0,4030.0,4030.0,72300,2023-05-19,BKG
12400.0,12400.0,12400.0,12400.0,100,2023-05-19,BLI
13700.0,13750.0,13700.0,13750.0,12300,2023-05-19,BMC
24100.0,24100.0,23700.0,23750.0,86100,2023-05-19,BMI
8000.0,8000.0,8000.0,8000.0,400,2023-05-19,BMN
79700.0,80000.0,75300.0,75900.0,397400,2023-05-19,BMP
7800.0,8000.0,7700.0,7800.0,23000,2023-05-19,BMS
3400.0,3500.0,3200.0,3300.0,334700,2023-05-19,BOT
28550.0,28800.0,28300.0,28350.0,460300,2023-05-19,BSI
16300.0,16800.0,16300.0,16600.0,6336700,2023-05-19,BSR
3200.0,3300.0,3200.0,3300.0,400,2023-05-19,BT6
7300.0,7300.0,7300.0,7300.0,100,2023-05-19,BTG
3300.0,3300.0,3300.0,3300.0,5700,2023-05-19,BTN
14300.0,14500.0,14200.0,14500.0,15500,2023-05-19,BTP
5900.0,6100.0,5900.0,6100.0,6900,2023-05-19,BTS
24000.0,24000.0,24000.0,24000.0,1300,2023-05-19,BTD
2200.0,2300.0,2100.0,2100.0,41500,2023-05-19,BVG
44950.0,45400.0,44650.0,45150.0,129800,2023-05-19,BVH
26700.0,26850.0,26500.0,26600.0,76100,2023-05-19,TNH
23300.0,24000.0,23300.0,23500.0,290900,2023-05-19,BVS
8300.0,8300.0,8300.0,8300.0,100,2023-05-19,BWA
27400.0,27400.0,27400.0,27400.0,1000,2023-05-19,BWS
12500.0,16100.0,12500.0,16100.0,700,2023-05-19,HNB
5800.0,5800.0,5700.0,5700.0,24300,2023-05-19,C69
19200.0,19200.0,19200.0,19200.0,100,2023-05-19,C32
8260.0,8260.0,8040.0,8050.0,125700,2023-05-19,C47
3900.0,3900.0,3800.0,3800.0,15100,2023-05-19,TS3
2700.0,2700.0,2700.0,2700.0,200,2023-05-19,C92
800.0,800.0,800.0,800.0,600,2023-05-19,CAD
3200.0,3200.0,3200.0,3200.0,200,2023-05-19,CPA
67000.0,67000.0,66300.0,66300.0,4300,2023-05-19,CAP
5300.0,5300.0,5300.0,5300.0,300,2023-05-19,KCB
24750.0,24750.0,23200.0,23200.0,3900,2023-05-19,CCI
6470.0,6620.0,6470.0,6500.0,70200,2023-05-19,CCL
16200.0,16200.0,16200.0,16200.0,300,2023-05-19,VSM
11100.0,11300.0,11100.0,11300.0,1600,2023-05-19,CCR
19050.0,19050.0,18800.0,18950.0,246000,2023-05-19,CDC
900.0,1000.0,900.0,1000.0,460500,2023-05-19,CDO
4100.0,4200.0,4000.0,4100.0,127700,2023-05-19,CEN
8160.0,8200.0,8050.0,8180.0,107900,2023-05-19,CRE
27150.0,27200.0,27000.0,27100.0,15400,2023-05-19,STK
25100.0,25400.0,24800.0,25100.0,2219100,2023-05-19,CEO
13600.0,13600.0,13600.0,13600.0,100,2023-05-19,TW3
14700.0,14700.0,14500.0,14600.0,45300,2023-05-19,CLX
6100.0,6100.0,6100.0,6100.0,100,2023-05-19,CI5
2300.0,2300.0,1700.0,2300.0,35100,2023-05-19,CEG
12700.0,12900.0,12500.0,12800.0,1328800,2023-05-19,C4G
5940.0,5980.0,5710.0,5890.0,374400,2023-05-19,CIG
14850.0,15300.0,14750.0,15050.0,2449400,2023-05-19,CII
23800.0,24000.0,23300.0,23500.0,30900,2023-05-19,CKG
2100.0,2100.0,2100.0,2100.0,2400,2023-05-19,CIP
25800.0,25800.0,25800.0,25800.0,300,2023-05-19,CKD
800.0,800.0,700.0,800.0,97800,2023-05-19,CLG
30500.0,33000.0,30150.0,31500.0,16200,2023-05-19,CLL
30700.0,30700.0,30700.0,30700.0,100,2023-05-19,CLW
41400.0,41400.0,40800.0,40800.0,17900,2023-05-19,CMG
5200.0,5200.0,5200.0,5200.0,2100,2023-05-19,CMS
9040.0,9050.0,8900.0,8940.0,231400,2023-05-19,CMX
29000.0,29000.0,29000.0,29000.0,1500,2023-05-19,CNC
30700.0,30950.0,30500.0,30500.0,40600,2023-05-19,CNG
34500.0,34500.0,34500.0,34500.0,100,2023-05-19,CNN
27900.0,27900.0,27900.0,27900.0,100,2023-05-19,DP1
2600.0,2600.0,2600.0,2600.0,400,2023-05-19,CPI
11500.0,11700.0,11500.0,11700.0,1600,2023-05-19,CIA
5180.0,5180.0,5150.0,5160.0,12700,2023-05-19,CRC
39300.0,39800.0,39200.0,39200.0,36700,2023-05-19,CSC
13000.0,13200.0,13000.0,13100.0,27900,2023-05-19,SGP
13800.0,13800.0,13800.0,13800.0,2000,2023-05-19,CSM
30400.0,30400.0,29900.0,29950.0,82900,2023-05-19,CSV
5400.0,5400.0,5400.0,5400.0,100,2023-05-19,CT6
1900.0,1900.0,1800.0,1900.0,15600,2023-05-19,CTC
64800.0,64800.0,62500.0,62800.0,254000,2023-05-19,CTD
35200.0,35350.0,35000.0,35250.0,266900,2023-05-19,CTF
27900.0,27900.0,27650.0,27750.0,635000,2023-05-19,CTG
10400.0,10500.0,10000.0,10400.0,2100,2023-05-19,GTS
13600.0,13850.0,13400.0,13400.0,422300,2023-05-19,CTI
12750.0,12800.0,12750.0,12800.0,1200,2023-05-19,ICT
1100.0,1100.0,900.0,900.0,14900,2023-05-19,CTN
3400.0,3400.0,3300.0,3300.0,600,2023-05-19,CTP
66900.0,66900.0,66000.0,66600.0,84100,2023-05-19,CTR
17200.0,17450.0,17000.0,17250.0,658900,2023-05-19,CTS
4100.0,4100.0,3800.0,3800.0,870600,2023-05-19,CVN
39300.0,39300.0,37050.0,37200.0,4300,2023-05-19,CVT
4900.0,5800.0,4900.0,5800.0,1000,2023-05-19,CX8
12500.0,13100.0,12500.0,12800.0,4400,2023-05-19,D11
26600.0,27400.0,26600.0,26800.0,48400,2023-05-19,D2D
5050.0,5060.0,4950.0,4950.0,422100,2023-05-19,DAG
4200.0,4200.0,4120.0,4140.0,346200,2023-05-19,DAH
8200.0,8300.0,8100.0,8200.0,77300,2023-05-19,DRI
9000.0,9000.0,8700.0,8700.0,600,2023-05-19,DHB
13850.0,14600.0,13350.0,14450.0,712300,2023-05-19,ADS
30600.0,31100.0,30600.0,30750.0,187700,2023-05-19,DPG
17500.0,17700.0,17200.0,17500.0,2719500,2023-05-19,DBC
12250.0,12250.0,11950.0,12000.0,1400,2023-05-19,DBT
4500.0,4500.0,4300.0,4300.0,1100,2023-05-19,DC2
7850.0,8070.0,7840.0,8070.0,31800,2023-05-19,DC4
22700.0,23000.0,22700.0,22900.0,64800,2023-05-19,DCL
23800.0,23900.0,23550.0,23650.0,1676300,2023-05-19,DCM
700.0,800.0,600.0,700.0,2440800,2023-05-19,DCS
600.0,800.0,600.0,800.0,700,2023-05-19,DCT
9600.0,9700.0,9600.0,9700.0,11900,2023-05-19,DDN
9200.0,9300.0,9000.0,9300.0,193100,2023-05-19,DDV
10600.0,10600.0,10000.0,10200.0,11600,2023-05-19,DFF
50500.0,50700.0,50400.0,50500.0,706800,2023-05-19,DGC
7300.0,7300.0,7000.0,7200.0,8000,2023-05-19,DGT
33050.0,33450.0,32800.0,33100.0,297100,2023-05-19,DGW
36900.0,36900.0,36100.0,36400.0,13300,2023-05-19,DHA
39650.0,39800.0,39450.0,39650.0,43700,2023-05-19,DHC
111000.0,111800.0,111000.0,111400.0,14600,2023-05-19,DHG
8380.0,8380.0,8250.0,8320.0,21800,2023-05-19,DHM
46900.0,46900.0,45500.0,46600.0,7600,2023-05-19,DHT
1300.0,1300.0,1200.0,1300.0,143900,2023-05-19,DIC
3400.0,3400.0,3300.0,3300.0,1600,2023-05-19,DID
19750.0,20100.0,19550.0,19750.0,15278400,2023-05-19,DIG
27100.0,27600.0,27100.0,27500.0,23500,2023-05-19,DIH
5000.0,5000.0,4400.0,4500.0,1284400,2023-05-19,DL1
2620.0,2700.0,2590.0,2590.0,1757300,2023-05-19,DLG
